981629.un05:hpc565,hpc567,hpc570,hpc571,hpc572,hpc580:Nodes hpc565 <-> hpc567:hpc565->IBSW_33->hpc567
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc260 <-> hpc457:hpc260->IBSW_15->IBB1_SW_L08->IBB1_SW_S18->IBB1_SW_L13->IBSW_26->hpc457
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc279 <-> hpc334:hpc279->IBSW_16->IBB2_SW_L08->IBB2_SW_S14->IBB2_SW_L10->IBSW_19->hpc334
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc279 <-> hpc434:hpc279->IBSW_16->IBB2_SW_L08->IBB2_SW_S05->IBB2_SW_L13->IBSW_25->hpc434
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc279 <-> hpc457:hpc279->IBSW_16->IBB1_SW_L08->IBB1_SW_S18->IBB1_SW_L13->IBSW_26->hpc457
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc334 <-> hpc434:hpc334->IBSW_19->IBB2_SW_L10->IBB2_SW_S05->IBB2_SW_L13->IBSW_25->hpc434
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc334 <-> hpc457:hpc334->IBSW_19->IBB1_SW_L10->IBB1_SW_S18->IBB1_SW_L13->IBSW_26->hpc457
981633.un05:hpc139,hpc193,hpc209,hpc210,hpc256,hpc260,hpc279,hpc334,hpc434,hpc457:Nodes hpc434 <-> hpc457:hpc434->IBSW_25->IBB1_SW_L13->IBSW_26->hpc457
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc602 <-> hpc669:hpc602->IBSW_35->IBB1_SW_L18->IBB1_SW_S18->IBB1_SW_L19->IBSW_38->hpc669
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc602 <-> hpc685:hpc602->IBSW_35->IBB1_SW_L18->IBB1_SW_S08->IBB1_SW_L20->IBSW_39->hpc685
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc602 <-> hpc712:hpc602->IBSW_35->IBB2_SW_L18->IBB2_SW_S04->IBB2_SW_L21->IBSW_41->hpc712
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc669 <-> hpc685:hpc669->IBSW_38->IBB1_SW_L19->IBB1_SW_S08->IBB1_SW_L20->IBSW_39->hpc685
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc669 <-> hpc712:hpc669->IBSW_38->IBB2_SW_L19->IBB2_SW_S04->IBB2_SW_L21->IBSW_41->hpc712
982453.un05:hpc602,hpc669,hpc685,hpc712:Nodes hpc685 <-> hpc712:hpc685->IBSW_39->IBB2_SW_L20->IBB2_SW_S04->IBB2_SW_L21->IBSW_41->hpc712
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc489 <-> hpc492:hpc489->IBSW_28->hpc492
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc489 <-> hpc546:hpc489->IBSW_28->IBB2_SW_L14->IBB2_SW_S09->IBB2_SW_L16->IBSW_31->hpc546
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc489 <-> hpc674:hpc489->IBSW_28->IBB2_SW_L14->IBB2_SW_S02->IBB2_SW_L20->IBSW_39->hpc674
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc492 <-> hpc546:hpc492->IBSW_28->IBB2_SW_L14->IBB2_SW_S09->IBB2_SW_L16->IBSW_31->hpc546
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc492 <-> hpc674:hpc492->IBSW_28->IBB2_SW_L14->IBB2_SW_S02->IBB2_SW_L20->IBSW_39->hpc674
982458.un05:hpc489,hpc492,hpc546,hpc674:Nodes hpc546 <-> hpc674:hpc546->IBSW_31->IBB2_SW_L16->IBB2_SW_S02->IBB2_SW_L20->IBSW_39->hpc674
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc065:hpc051->IBSW_03->IBB1_SW_L02->IBSW_04->hpc065
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc086:hpc051->IBSW_03->IBB2_SW_L02->IBB2_SW_S07->IBB2_SW_L03->IBSW_05->hpc086
982585.un05:hpc051,hpc065,hpc086,hpc091,hpc103,hpc180,hpc224,hpc249,hpc291,hpc420:Nodes hpc051 <-> hpc091:hpc051->IBSW_03->IBB1_SW_L02->IBB1_SW_S11->IBB1_SW_L03->IBSW_06->hpc091
